Unique ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
ID_11312,Carrum,20 Parkside Bvd,2,t,495000,S,O'Brien,15-07-2017,31.2,3197,2,1,1,198,94,1980,Kingston,-38.0796,145.13272,South-Eastern Metropolitan,1989
ID_11313,Carrum Downs,10A William Rd,2,h,403500,S,Harcourts,15-07-2017,34.9,3201,2,2,3,339,101,2009,Frankston,-38.09665,145.17646,South-Eastern Metropolitan,8060
ID_11314,Caulfield East,13 Lord St,4,h,1550000,S,Ray,15-07-2017,8.4,3145,4,2,1,642,,,Glen Eira,-37.88512,145.04554,Southern Metropolitan,608
ID_11315,Caulfield North,4/7 Hudson St,1,u,361000,S,hockingstuart,15-07-2017,7.8,3161,1,1,1,60,53,1975,Glen Eira,-37.87972,145.03351,Southern Metropolitan,6923
ID_11316,Chadstone,1/3 Evans St,3,u,960000,S,Jellis,15-07-2017,11.7,3148,3,2,2,382,151,2000,Monash,-37.88304,145.0969,Southern Metropolitan,3582
ID_11317,Clayton,1/30 Morton St,3,u,696000,S,Harcourts,15-07-2017,16.7,3168,3,1,2,259,,,Monash,-37.91735,145.13814,South-Eastern Metropolitan,5837
ID_11318,Clayton,25 View St,5,h,1115000,S,Buxton,15-07-2017,16.7,3168,5,2,2,590,,,Monash,-37.92304,145.10984,South-Eastern Metropolitan,5837
ID_11319,Clayton,32 Wellington Rd,3,h,1950000,S,Buxton,15-07-2017,16.7,3168,3,1,2,734,,,Monash,-37.91583,145.13363,South-Eastern Metropolitan,5837
ID_11320,Clayton South,48 McMillan St,4,h,962000,S,C21,15-07-2017,17.5,3169,4,2,4,724,,,Kingston,-37.93197,145.12219,South-Eastern Metropolitan,4734
ID_11321,Coburg,19 Hall St,3,h,900000,S,Nelson,15-07-2017,6.7,3058,3,1,0,227,102,1920,Moreland,-37.75296,144.95967,Northern Metropolitan,11204
ID_11322,Collingwood,6/13 Alexander St,1,u,365000,SP,Jellis,15-07-2017,2,3066,1,1,0,0,46,1960,Yarra,-37.79597,144.99108,Northern Metropolitan,4553
ID_11323,Craigieburn,28/60 Cradle Mountain Dr,2,t,310000,PI,Ray,15-07-2017,20.6,3064,2,1,1,38,114,2013,Hume,-37.57467,144.92229,Northern Metropolitan,15510
ID_11324,Croydon,33 Jackson St,3,h,662000,S,hockingstuart,15-07-2017,23,3136,3,1,1,396,120,1950,Maroondah,-37.79486,145.28674,Eastern Metropolitan,11925
ID_11325,Croydon,2/25 Ruskin Av,3,u,625500,S,C21,15-07-2017,23,3136,3,1,2,397,,1950,Maroondah,-37.79795,145.2957,Eastern Metropolitan,11925
ID_11326,Dallas,18 Berger St,3,h,459000,S,YPA,15-07-2017,14,3047,3,1,0,583,,1970,Hume,-37.67048,144.93992,Northern Metropolitan,2246
ID_11327,Dallas,21 Pyalong Cr,3,h,420500,S,FN,15-07-2017,14,3047,3,1,1,650,,,Hume,-37.67506,144.93793,Northern Metropolitan,2246
ID_11328,Dandenong,28 Ray St,4,h,583000,SP,O'Brien,15-07-2017,24.7,3175,4,1,2,757,,,Greater Dandenong,-37.97369,145.19714,South-Eastern Metropolitan,10894
ID_11329,Dandenong North,84 Loch Rd,3,h,618500,S,iSell,15-07-2017,24.7,3175,3,1,2,540,,,Greater Dandenong,-37.95661,145.2191,South-Eastern Metropolitan,8322
ID_11330,Dandenong North,3 Victor Av,3,h,727000,S,C21,15-07-2017,24.7,3175,3,1,1,763,,,Greater Dandenong,-37.95466,145.21193,South-Eastern Metropolitan,8322
ID_11331,Deer Park,26 Irvine St,3,h,535000,S,Stockdale,15-07-2017,14.8,3023,3,1,0,675,,,Brimbank,-37.76496,144.77289,Western Metropolitan,6388
ID_11332,Delahey,10 Alexander Cl,3,h,560000,S,YPA,15-07-2017,18,3037,3,2,2,543,153,1995,Brimbank,-37.7143,144.77096,Western Metropolitan,2898
ID_11333,Derrimut,61 Windsor Bvd,4,h,860000,S,Stockdale,15-07-2017,14.7,3030,4,2,2,663,,,Brimbank,-37.79215,144.76285,Western Metropolitan,2276
ID_11334,Dingley Village,18 Albert Pl,3,t,802000,S,Buxton,15-07-2017,22.2,3172,3,2,2,251,185,1998,Kingston,-37.98146,145.11715,South-Eastern Metropolitan,3940
ID_11335,Dingley Village,29 Elliott Cr,3,h,800000,S,Ray,15-07-2017,22.2,3172,3,2,4,801,150,1980,Kingston,-37.98596,145.13187,South-Eastern Metropolitan,3940
ID_11336,Dingley Village,5 Tarnook Ct,4,h,854000,S,Ray,15-07-2017,22.2,3172,4,2,2,676,181,1975,Kingston,-37.97936,145.13302,South-Eastern Metropolitan,3940
ID_11337,Doncaster East,26 Champion St,3,h,1735000,S,Jellis,15-07-2017,14.3,3109,3,1,2,725,,,Manningham,-37.78707,145.15161,Eastern Metropolitan,10999
ID_11338,Donvale,6/22 Powers St,3,t,920000,S,Barry,15-07-2017,16.1,3111,3,2,2,239,187,2007,Manningham,-37.77323,145.18029,Eastern Metropolitan,4790
ID_11339,Donvale,14 Sturdee Rd,3,h,904000,S,Fletchers,15-07-2017,16.1,3111,3,1,2,720,116,1960,Manningham,-37.80349,145.19666,Eastern Metropolitan,4790
ID_11340,Doveton,5 Crimson Dr,3,h,500000,S,Hall,15-07-2017,28.8,3177,3,1,3,621,,1955,Casey,-37.98537,145.23505,South-Eastern Metropolitan,3533
ID_11341,Eaglemont,104 Studley Rd,3,h,1440000,S,Miles,15-07-2017,8.9,3084,3,1,2,598,116,1955,Banyule,-37.76093,145.056,Eastern Metropolitan,1651
ID_11342,Elsternwick,307/242 Glen Huntly Rd,3,u,900000,VB,Buxton,15-07-2017,7.2,3185,3,2,2,0,,,Glen Eira,-37.88472,145.00025,Southern Metropolitan,4898
ID_11343,Eltham,1/44 Arthur St,2,u,540000,VB,Buckingham,15-07-2017,18,3095,2,1,1,132,,,Nillumbik,-37.71513,145.15324,Eastern Metropolitan,6990
ID_11344,Eltham,38 Meruka Dr,4,h,1054000,S,Barry,15-07-2017,18,3095,4,3,2,791,230,1974,Nillumbik,-37.71296,145.13773,Eastern Metropolitan,6990
ID_11345,Endeavour Hills,18 Struan Av,4,h,625000,SP,O'Brien,15-07-2017,28.5,3802,4,2,2,669,165,1980,Casey,-37.96466,145.27006,South-Eastern Metropolitan,8443
ID_11346,Epping,1 Centurion Ct,3,h,600000,S,Love,15-07-2017,19.6,3076,3,1,2,524,155,1970,Whittlesea,-37.64273,145.03751,Northern Metropolitan,10926
ID_11347,Epping,9 Inverloch St,2,t,401500,S,Love,15-07-2017,19.6,3076,2,2,1,149,,,Whittlesea,-37.6311,145.0232,Northern Metropolitan,10926
ID_11348,Epping,40 Lyndarum Dr,3,h,630000,S,Ray,15-07-2017,19.6,3076,3,2,2,388,127,2012,Whittlesea,-37.62864,145.02265,Northern Metropolitan,10926
ID_11349,Epping,4 Nuthall Wy,4,h,1012000,S,Iconek,15-07-2017,19.6,3076,4,3,3,631,355,2009,Whittlesea,-37.6246,145.01686,Northern Metropolitan,10926
ID_11350,Epping,1 Saddlers Ct,4,h,565000,S,Ray,15-07-2017,19.6,3076,4,2,2,548,110,1985,Whittlesea,-37.64386,145.04817,Northern Metropolitan,10926
ID_11351,Essendon,10/10 Ardoch St,2,u,502500,SP,McDonald,15-07-2017,7.5,3040,2,1,1,0,62,1980,Moonee Valley,-37.7494,144.92096,Western Metropolitan,9264
ID_11352,Essendon,103 Woodland St,3,h,1550000,S,Nelson,15-07-2017,7.5,3040,3,1,1,730,,,Moonee Valley,-37.74253,144.91753,Western Metropolitan,9264
ID_11353,Essendon,3/15 Woodvale Cl,2,u,420000,S,Nelson,15-07-2017,7.5,3040,2,1,1,0,,,Moonee Valley,-37.74444,144.92084,Western Metropolitan,9264
ID_11354,Essendon North,2/9 McCulloch St,2,u,785000,S,Nelson,15-07-2017,8.2,3041,2,1,2,145,,,Moonee Valley,-37.73993,144.90271,Western Metropolitan,1308
ID_11355,Essendon West,384 Buckley St,3,h,1410000,PI,Jellis,15-07-2017,7.5,3040,3,2,1,585,198,1950,Moonee Valley,-37.75374,144.88932,Western Metropolitan,588
ID_11356,Fawkner,9 James St,3,h,750000,S,YPA,15-07-2017,13.1,3060,3,1,1,724,,,Moreland,-37.71097,144.97324,Northern Metropolitan,5070
ID_11357,Ferntree Gully,5 Bruce Cr,4,h,748888,S,Ray,15-07-2017,24.8,3156,4,2,4,1014,280,1960,Knox,-37.88189,145.29148,Eastern Metropolitan,10788
ID_11358,Ferntree Gully,42 Bryden Dr,4,h,850000,S,Noel,15-07-2017,24.8,3156,4,2,1,738,148,1985,Knox,-37.89863,145.26708,Eastern Metropolitan,10788
ID_11359,Fitzroy,205/96 Charles St,1,u,490000,S,hockingstuart,15-07-2017,2.1,3065,1,1,1,0,57,2013,Yarra,-37.80348,144.98257,Northern Metropolitan,5825
ID_11360,Fitzroy North,4/199 Barkly St,1,u,381000,SP,Nelson,15-07-2017,3.6,3068,1,1,1,454,,,Yarra,-37.77869,144.98578,Northern Metropolitan,6244
ID_11361,Fitzroy North,86/682 Nicholson St,2,u,650000,VB,Nelson,15-07-2017,3.6,3068,2,1,1,0,,,Yarra,-37.78334,144.97782,Northern Metropolitan,6244
ID_11362,Fitzroy North,37 Woodside St,3,h,1502000,S,Nelson,15-07-2017,3.6,3068,3,1,0,179,,,Yarra,-37.7844,144.99005,Northern Metropolitan,6244
ID_11363,Footscray,60 Cross St,3,h,878000,SP,Jas,15-07-2017,5.1,3011,3,2,2,163,,,Maribyrnong,-37.80069,144.88199,Western Metropolitan,7570
ID_11364,Footscray,19/44 Everard St,3,u,440000,S,Jas,15-07-2017,5.1,3011,3,1,1,0,,,Maribyrnong,-37.79633,144.88526,Western Metropolitan,7570
ID_11365,Footscray,5/248 Gordon St,2,u,395000,S,Sweeney,15-07-2017,5.1,3011,2,1,1,0,73,1970,Maribyrnong,-37.79711,144.88825,Western Metropolitan,7570
ID_11366,Footscray,27 Leander St,2,h,991000,S,Village,15-07-2017,5.1,3011,2,1,1,318,106,1910,Maribyrnong,-37.79529,144.88453,Western Metropolitan,7570
ID_11367,Forest Hill,35 Panorama Dr,4,h,945000,S,Ray,15-07-2017,15.4,3131,4,2,2,294,194,2010,Whitehorse,-37.85156,145.16923,Eastern Metropolitan,4385
ID_11368,Forest Hill,52 Parkmore Rd,2,h,1020000,S,Ray,15-07-2017,15.4,3131,2,1,1,581,116.4,1970,Whitehorse,-37.84207,145.17795,Eastern Metropolitan,4385
ID_11369,Forest Hill,2 Thornhill Dr,6,h,1234000,S,Ray,15-07-2017,15.4,3131,6,3,2,579,,,Whitehorse,-37.83508,145.16936,Eastern Metropolitan,4385
ID_11370,Frankston,12 Tantani St,3,h,506000,S,Aquire,15-07-2017,38,3199,3,1,4,578,123,1984,Frankston,-38.13743,145.16702,South-Eastern Metropolitan,17055
ID_11371,Frankston,50 Towerhill Rd,4,h,755000,S,Ray,15-07-2017,38,3199,4,1,1,622,163,1960,Frankston,-38.16146,145.12997,South-Eastern Metropolitan,17055
ID_11372,Gisborne,21 Braeside Rd,4,h,807000,S,Raine,15-07-2017,45.9,3437,4,2,3,40468,,,Macedon Ranges,-37.50929,144.56444,Northern Victoria,3376
ID_11373,Gisborne,1/12 Rodney St,3,h,426000,S,Raine,15-07-2017,45.9,3437,3,1,1,412,103,1950,Macedon Ranges,-37.49175,144.59565,Northern Victoria,3376
ID_11374,Glen Iris,3/14 Charles St,2,u,540000,S,Woodards,15-07-2017,7.3,3146,2,1,1,0,77,1960,Boroondara,-37.85145,145.09107,Southern Metropolitan,10412
ID_11375,Glen Waverley,2/25 Fernhill St,2,u,960000,S,Ray,15-07-2017,16.7,3150,2,1,1,229,101,1990,Monash,-37.87606,145.15951,Eastern Metropolitan,15321
ID_11376,Glen Waverley,707 Waverley Rd,5,h,1116500,S,Harcourts,15-07-2017,16.7,3150,5,2,2,701,182.85,1960,Monash,-37.88902,145.16678,Eastern Metropolitan,15321
ID_11377,Greensborough,1/39 Alexandra St,2,u,610000,S,Darren,15-07-2017,16.1,3088,2,1,1,168,,1985,Banyule,-37.70801,145.10689,Northern Metropolitan,8524
ID_11378,Greensborough,48 Duncan Av,3,h,690000,S,Darren,15-07-2017,16.1,3088,3,1,1,540,,,Banyule,-37.71055,145.09594,Northern Metropolitan,8524
ID_11379,Greensborough,1/111 Nepean St,2,u,585000,S,Darren,15-07-2017,16.1,3088,2,1,1,240,79,1965,Banyule,-37.71254,145.09705,Northern Metropolitan,8524
ID_11380,Greensborough,4 Nokuna Ct,3,h,800000,S,Buckingham,15-07-2017,16.1,3088,3,3,2,668,,1973,Nillumbik,-37.69022,145.09414,Northern Metropolitan,8524
ID_11381,Greensborough,13 Stowe Av,4,h,800000,S,Darren,15-07-2017,16.1,3088,4,2,2,626,169,1960,Banyule,-37.70859,145.10464,Northern Metropolitan,8524
ID_11382,Greensborough,54 Warralong Av,3,h,896000,S,Fletchers,15-07-2017,16.1,3088,3,2,1,653,130,1970,Banyule,-37.71846,145.09689,Northern Metropolitan,8524
ID_11383,Greensborough,18 Warruga Pl,3,h,1010000,S,Buckingham,15-07-2017,16.1,3088,3,2,2,582,,,Banyule,-37.71325,145.09532,Northern Metropolitan,8524
ID_11384,Hampton,1/35 Holyrood St,3,t,1660000,S,Buxton,15-07-2017,13.8,3188,3,2,2,478,,,Bayside,-37.93297,144.99771,Southern Metropolitan,5454
ID_11385,Hampton,13 Kyarra St,2,h,1960000,S,Charlton,15-07-2017,13.8,3188,2,1,2,697,,,Bayside,-37.94423,145.00844,Southern Metropolitan,5454
ID_11386,Hawthorn,1/164 Barkers Rd,3,t,1200000,VB,Noel,15-07-2017,5.3,3122,3,2,2,1089,,,Boroondara,-37.81432,145.03221,Southern Metropolitan,11308
ID_11387,Hawthorn,1/23 Glen St,2,u,670000,S,Woodards,15-07-2017,5.3,3122,2,1,0,0,,1980,Boroondara,-37.83108,145.0353,Southern Metropolitan,11308
ID_11388,Hawthorn,504/2 Golding St,2,u,600000,SP,Fletchers,15-07-2017,5.3,3122,2,1,1,0,,2014,Boroondara,-37.82214,145.03288,Southern Metropolitan,11308
ID_11389,Hawthorn,1/23 Hawthorn Gr,1,u,415000,S,Nelson,15-07-2017,5.3,3122,1,1,1,0,,,Boroondara,-37.81519,145.03153,Southern Metropolitan,11308
ID_11390,Hawthorn,15/1 Muir St,3,u,1150000,S,Marshall,15-07-2017,5.3,3122,3,2,1,5259,119,2000,Boroondara,-37.81442,145.01531,Southern Metropolitan,11308
ID_11391,Hawthorn,24/1 Muir St,3,h,1100000,S,Marshall,15-07-2017,5.3,3122,3,2,1,109,109.5,1999,Boroondara,-37.81442,145.01531,Southern Metropolitan,11308
ID_11392,Heathmont,1/34 Campbell St,2,u,525000,S,Fletchers,15-07-2017,21.3,3135,2,1,1,0,80,1980,Maroondah,-37.82118,145.24138,Eastern Metropolitan,3794
ID_11393,Heidelberg Heights,2/3 Mary Av,2,t,650000,S,Barry,15-07-2017,8.8,3081,2,1,1,140,107,2013,Banyule,-37.74835,145.05042,Eastern Metropolitan,2947
ID_11394,Heidelberg West,54 Alamein Rd,2,h,580000,S,Harcourts,15-07-2017,8.8,3081,2,1,2,498,75,1955,Banyule,-37.73759,145.04236,Eastern Metropolitan,2674
ID_11395,Heidelberg West,2 Maple Ct,2,h,820000,VB,Barry,15-07-2017,8.8,3081,2,1,1,721,,,Banyule,-37.74371,145.04161,Eastern Metropolitan,2674
ID_11396,Hillside,22 Santolin Dr,4,h,600000,PI,Barry,15-07-2017,18,3037,4,2,3,715,,1999,Melton,-37.69787,144.75082,Western Metropolitan,5556
ID_11397,Hoppers Crossing,30 Don Av,3,h,536500,S,Reliance,15-07-2017,18.4,3029,3,2,4,578,129.7,1972,Wyndham,-37.87326,144.69103,Western Metropolitan,13830
ID_11398,Hoppers Crossing,53 Mossfiel Dr,3,h,541000,S,Ray,15-07-2017,18.4,3029,3,1,2,623,,,Wyndham,-37.87386,144.69317,Western Metropolitan,13830
ID_11399,Hoppers Crossing,62 Powell Dr,3,h,557000,SP,Greg,15-07-2017,18.4,3029,3,1,2,577,,1975,Wyndham,-37.88505,144.69423,Western Metropolitan,13830
ID_11400,Ivanhoe East,82 McArthur Rd,2,h,1601000,S,Haughton,15-07-2017,7.8,3079,2,1,2,697,,,Banyule,-37.77345,145.06098,Eastern Metropolitan,1554
ID_11401,Jacana,13 Robinson St,3,h,559000,S,YPA,15-07-2017,14,3047,3,1,2,604,,,Hume,-37.68599,144.91195,Northern Metropolitan,851
ID_11402,Keilor,15 Feathertop Dr,3,h,930000,S,Nelson,15-07-2017,14.5,3036,3,2,2,847,,,Brimbank,-37.72286,144.83252,Western Metropolitan,2339
ID_11403,Keilor Downs,11 Cromer Pl,4,h,705000,PI,Brad,15-07-2017,15.5,3038,4,2,3,815,198,2000,Brimbank,-37.71757,144.81328,Western Metropolitan,3656
ID_11404,Keilor Downs,4 Nandeen Ct,4,h,590000,VB,Brad,15-07-2017,15.5,3038,4,2,2,757,152,1980,Brimbank,-37.72483,144.8143,Western Metropolitan,3656
ID_11405,Keilor East,54 David Av,3,h,920000,SP,Nelson,15-07-2017,11.7,3033,3,2,1,313,140,1960,Moonee Valley,-37.74214,144.86965,Western Metropolitan,5629
ID_11406,Keilor East,44 Granite Wy,4,h,1100000,VB,Nelson,15-07-2017,11.7,3033,4,4,2,500,267,2011,Moonee Valley,-37.73573,144.87531,Western Metropolitan,5629
ID_11407,Keilor East,14 Noga Av,3,h,840000,VB,Whiting,15-07-2017,11.7,3033,3,1,2,575,138,1970,Moonee Valley,-37.74316,144.87894,Western Metropolitan,5629
ID_11408,Keilor East,43 The Crossway,3,h,860000,S,Nelson,15-07-2017,11.7,3033,3,1,1,568,,1960,Moonee Valley,-37.7465,144.8613,Western Metropolitan,5629
ID_11409,Kensington,2 Collett St,3,h,840000,S,Bullen,15-07-2017,3.4,3031,3,1,0,114,,,Melbourne,-37.78895,144.93351,Northern Metropolitan,5263
ID_11410,Kensington,11/12 Mawbey St,2,u,535000,PI,Edward,15-07-2017,3.4,3031,2,2,1,0,110,1998,Melbourne,-37.79013,144.92359,Northern Metropolitan,5263
ID_11411,Kew,2/8 Pleasant Av,3,h,1080000,S,Marshall,15-07-2017,5.4,3101,3,2,2,151,103,1960,Boroondara,-37.80509,145.05572,Southern Metropolitan,10331
ID_11412,Keysborough,3 Oakwood Dr,4,h,575000,S,hockingstuart,15-07-2017,25.2,3173,4,1,2,384,131,1975,Greater Dandenong,-37.99318,145.15939,South-Eastern Metropolitan,8459
ID_11413,Kingsbury,43 Green Av,3,h,740000,S,Ray,15-07-2017,12.1,3083,3,1,2,633,,,Darebin,-37.71402,145.0314,Northern Metropolitan,1414
ID_11414,Knoxfield,22 Watersedge Cl,4,h,1040000,S,Ray,15-07-2017,23.3,3180,4,2,2,633,,,Knox,-37.88214,145.25058,Eastern Metropolitan,2949
ID_11415,Lalor,92 Sarissa St,4,h,795000,S,Harcourts,15-07-2017,16.3,3075,4,2,2,499,,,Whittlesea,-37.66641,144.98781,Northern Metropolitan,8279
ID_11416,Lalor,6 Willard Ct,4,h,660000,S,Harcourts,15-07-2017,16.3,3075,4,2,3,578,,,Whittlesea,-37.66225,145.0116,Northern Metropolitan,8279
ID_11417,Maidstone,15 Havelock St,2,h,1170000,S,Biggin,15-07-2017,6.4,3012,2,1,2,686,,,Maribyrnong,-37.78493,144.87968,Western Metropolitan,3873
ID_11418,Maidstone,20 Jackson St,3,h,930000,S,Jas,15-07-2017,6.4,3012,3,1,4,545,116,1940,Maribyrnong,-37.78571,144.87346,Western Metropolitan,3873
ID_11419,Maidstone,76A Norfolk St,2,t,650000,S,Jas,15-07-2017,6.4,3012,2,2,1,279,104,2013,Maribyrnong,-37.78799,144.87515,Western Metropolitan,3873
ID_11420,Maidstone,72B Richelieu St,3,t,702000,S,Jas,15-07-2017,6.4,3012,3,2,2,189,131,2000,Maribyrnong,-37.78606,144.87205,Western Metropolitan,3873
ID_11421,Malvern,3/26 McArthur St,2,u,575000,PI,Purplebricks,15-07-2017,5.9,3144,2,1,1,0,,1999,Stonnington,-37.85557,145.03968,Southern Metropolitan,4675
ID_11422,Maribyrnong,1/59 Middle Rd,2,t,675000,S,Biggin,15-07-2017,4.3,3032,2,1,2,198,,2009,Maribyrnong,-37.76703,144.88915,Western Metropolitan,4918
ID_11423,Maribyrnong,403/77 Village Wy,2,u,440000,VB,Woodards,15-07-2017,4.3,3032,2,1,2,0,93,2003,Maribyrnong,-37.77117,144.88041,Western Metropolitan,4918
ID_11424,Meadow Heights,13 Allendale Ct,3,h,520000,S,RW,15-07-2017,17.4,3048,3,1,1,631,111,1960,Hume,-37.66004,144.92338,Northern Metropolitan,4704
ID_11425,Meadow Heights,103 Cassinia Cr,3,h,430000,S,Barry,15-07-2017,17.4,3048,3,1,2,522,,,Hume,-37.64683,144.91106,Northern Metropolitan,4704
ID_11426,Meadow Heights,7 Dalton Ct,4,h,570000,S,Raine,15-07-2017,17.4,3048,4,2,2,665,665,,Hume,-37.64993,144.92955,Northern Metropolitan,4704
ID_11427,Meadow Heights,11 Hermitage Ct,3,h,520000,S,Stockdale,15-07-2017,17.4,3048,3,1,2,798,128,1985,Hume,-37.65384,144.92272,Northern Metropolitan,4704
ID_11428,Meadow Heights,16 Papworth Pl,4,h,515000,PI,RW,15-07-2017,17.4,3048,4,3,0,653,122,1985,Hume,-37.65155,144.91912,Northern Metropolitan,4704
ID_11429,Melbourne,806/22 Coromandel Pl,2,u,387000,S,Galldon,15-07-2017,0,3000,2,1,0,0,47,2011,Melbourne,-37.81301,144.96924,Northern Metropolitan,17496
ID_11430,Melton South,13 Bridge Rd,3,h,341000,S,YPA,15-07-2017,29.8,3338,3,2,4,578,,,Melton,-37.71432,144.57431,Western Victoria,4718
ID_11431,Melton South,15 Kurrajong Cr,3,h,336000,S,hockingstuart,15-07-2017,29.8,3338,3,1,1,580,116,1975,Melton,-37.70153,144.57243,Western Victoria,4718
ID_11432,Melton South,23 Neerim St,4,h,426000,S,Raine,15-07-2017,29.8,3338,4,2,3,655,142,1975,Melton,-37.69548,144.56775,Western Victoria,4718
ID_11433,Mernda,16 Melliodora Dr,4,h,780000,SP,hockingstuart,15-07-2017,25.9,3754,4,2,2,1037,,,Whittlesea,-37.6017,145.09051,Northern Metropolitan,5812
ID_11434,Mill Park,46 Buckmaster Dr,3,h,775500,S,Harcourts,15-07-2017,17.9,3082,3,1,4,840,125,1980,Whittlesea,-37.66919,145.06799,Northern Metropolitan,10529
ID_11435,Mill Park,14 Malua Cr,3,h,726000,S,Love,15-07-2017,17.9,3082,3,2,2,615,132,1982,Whittlesea,-37.67519,145.06201,Northern Metropolitan,10529
ID_11436,Mill Park,6 Whernside Ct,4,h,710000,S,Ray,15-07-2017,17.9,3082,4,1,2,666,123,1985,Whittlesea,-37.67626,145.0659,Northern Metropolitan,10529
ID_11437,Mitcham,21B Vernal Av,3,h,1045000,S,Noel,15-07-2017,17.2,3132,3,2,2,401,,,Whitehorse,-37.82835,145.19845,Eastern Metropolitan,6871
ID_11438,Montmorency,2/22 Looker Rd,3,t,820000,S,Buckingham,15-07-2017,16.2,3094,3,2,2,260,157,2010,Banyule,-37.72394,145.12456,Eastern Metropolitan,3891
ID_11439,Montmorency,6 Wooded Wy,3,h,1301000,SP,Buckingham,15-07-2017,16.2,3094,3,2,2,636,,1980,Banyule,-37.72198,145.12581,Eastern Metropolitan,3891
ID_11440,Moonee Ponds,53 Derby St,2,h,951000,S,Nelson,15-07-2017,6.2,3039,2,1,1,172,,1900,Moonee Valley,-37.7638,144.9089,Western Metropolitan,6232
ID_11441,Moonee Ponds,115 Eglinton St,4,h,1425000,S,Jellis,15-07-2017,6.2,3039,4,2,2,388,151,1890,Moonee Valley,-37.7685,144.91103,Western Metropolitan,6232
ID_11442,Moorabbin,10 Barilla Rd,3,t,935000,SP,Buxton,15-07-2017,14.3,3189,3,2,2,280,109,1985,Kingston,-37.94111,145.0431,Southern Metropolitan,2555
ID_11443,Mooroolbark,36 Bellara Dr,3,h,637500,SP,hockingstuart,15-07-2017,26.5,3138,3,1,1,609,,,Yarra Ranges,-37.77293,145.30819,Eastern Victoria,8280
ID_11444,Mooroolbark,27 Marion Av,3,h,780000,PI,Harcourts,15-07-2017,26.5,3138,3,2,3,1469,,,Yarra Ranges,-37.79335,145.30773,Eastern Victoria,8280
ID_11445,Mount Waverley,5 Charlton St,3,h,1800000,S,Ray,15-07-2017,14.2,3149,3,2,2,747,,,Monash,-37.88256,145.12518,Eastern Metropolitan,13366
ID_11446,Mount Waverley,3 Kunzea Ct,3,h,1700000,VB,McGrath,15-07-2017,14.2,3149,3,1,2,862,,,Monash,-37.87662,145.13153,Eastern Metropolitan,13366
ID_11447,Mount Waverley,46 Sesame St,5,h,2248000,S,Jellis,15-07-2017,14.2,3149,5,5,2,729,398,2016,Monash,-37.86582,145.14824,Eastern Metropolitan,13366
ID_11448,Mount Waverley,2 Viewbank Rd,3,h,1260000,PI,Buxton,15-07-2017,14.2,3149,3,1,2,743,148.47,1960,Monash,-37.8958,145.11969,Eastern Metropolitan,13366
ID_11449,Mulgrave,27 Glencairn St,5,h,960000,S,Ray,15-07-2017,18.8,3170,5,2,1,731,130,1965,Monash,-37.9298,145.16524,South-Eastern Metropolitan,7113
ID_11450,Murrumbeena,16/5 Murrumbeena Rd,2,u,550000,PI,Fletchers,15-07-2017,10.1,3163,2,2,1,1039,,,Glen Eira,-37.88519,145.06715,Southern Metropolitan,4442
ID_11451,Murrumbeena,9/14 Wahroongaa Cr,3,t,956000,S,Woodards,15-07-2017,10.1,3163,3,2,1,137,137,1994,Glen Eira,-37.887,145.07303,Southern Metropolitan,4442
ID_11452,Narre Warren,25 Franleigh Dr,3,h,620000,S,O'Brien,15-07-2017,34.1,3805,3,2,2,668,,,Casey,-38.00908,145.30264,South-Eastern Metropolitan,9376
ID_11453,Narre Warren,2 Ireland Av,3,h,605000,SP,Only,15-07-2017,34.1,3805,3,2,2,688,121,1990,Casey,-38.037,145.30862,South-Eastern Metropolitan,9376
ID_11454,Newport,4/23 Carmen St,3,h,740000,S,Greg,15-07-2017,6.2,3015,3,1,2,204,,,Hobsons Bay,-37.84234,144.86622,Western Metropolitan,5498
ID_11455,Newport,59 Ford St,3,h,990000,S,Jas,15-07-2017,6.2,3015,3,2,0,337,,,Hobsons Bay,-37.84417,144.87544,Western Metropolitan,5498
ID_11456,Niddrie,42 Newman Cr,4,h,950000,SP,Nelson,15-07-2017,10.4,3042,4,1,2,558,148,1970,Moonee Valley,-37.73834,144.88197,Western Metropolitan,2291
ID_11457,Noble Park,46 Jacana St,4,h,650000,S,C21,15-07-2017,22.7,3174,4,1,2,660,,,Greater Dandenong,-37.97918,145.18825,South-Eastern Metropolitan,11806
ID_11458,Noble Park,14 Mons Pde,3,h,752000,S,HAR,15-07-2017,22.7,3174,3,2,2,667,,,Greater Dandenong,-37.96814,145.17888,South-Eastern Metropolitan,11806
ID_11459,North Melbourne,1/150 Peel St,2,u,541000,S,Nelson,15-07-2017,1.8,3051,2,1,1,0,53,2004,Melbourne,-37.8044,144.95657,Northern Metropolitan,6821
ID_11460,Northcote,179 Arthurton Rd,3,h,1307500,S,Ray,15-07-2017,5.3,3070,3,2,0,258,124,1920,Darebin,-37.76788,144.98621,Northern Metropolitan,11364
ID_11461,Northcote,15 Bird Av,3,h,1100000,PI,Collins,15-07-2017,5.3,3070,3,1,2,449,,1940,Darebin,-37.76198,144.99087,Northern Metropolitan,11364
